"id","hrs1","class","region","racehisp"
1817,40,"Middle","South","White"
1818,40,"Working","South","White"
1819,42,"Working","South","White"
1822,24,"Working","South","Black"
1823,40,"Middle","South","Black"
1825,40,"Middle","South","Black"
1830,50,"Working","South","White"
1831,40,"Middle","South","White"
1832,28,"Middle","South","White"
1833,40,"Middle","South","White"
1834,50,"Working","South","White"
1837,15,"Working","South","White"
1838,40,"Working","South","White"
1844,40,"Middle","South","White"
1855,49,"Working","South","Black"
1857,80,"Lower","South","Black"
1858,48,"Working","South","Black"
1860,42,"Working","South","White"
1862,35,"Working","South","White"
1864,40,"Working","South","White"
1865,80,"Working","South","White"
1866,56,"Working","South","White"
1867,30,"Working","South","White"
1869,60,"Working","South","White"
1873,25,"Working","South","Black"
1874,40,"Middle","South","Black"
1875,40,"Middle","South","Black"
1876,13,"Working","South","White"
1877,36,"Middle","South","Black"
1878,40,"Working","South","Black"
1881,65,"Middle","South","Black"
1884,40,"Working","South","White"
1886,70,"Working","South","White"
1887,37,"Middle","South","Black"
1888,20,"Working","South","White"
1891,32,"Lower","South","Black"
1892,35,"Working","South","White"
1895,8,"Working","South","Black"
1897,80,"Middle","South","White"
1898,40,"Lower","South","White"
1899,56,"Working","South","White"
1902,45,"Working","South","White"
1903,55,"Working","South","Hispanic"
1905,30,"Working","South","Black"
1906,50,"Middle","South","White"
1907,25,"Middle","South","Black"
1909,70,"Middle","South","Black"
1911,12,"Middle","South","White"
1912,10,"Working","South","Black"
1914,52,"Working","South","White"
1915,50,"Working","South","White"
1916,80,"Working","South","White"
1917,55,"Middle","South","White"
1918,55,"Middle","South","Black"
1919,70,"Working","South","White"
1920,40,"Working","South","White"
1923,40,"Upper","South","Black"
1924,40,"Working","South","White"
1925,40,"Working","South","Black"
1928,50,"Working","South","Black"
1929,40,"Working","South","Black"
1932,45,"Working","South","Black"
1933,24,"Working","South","Other"
1934,36,"Working","South","White"
1937,30,"Working","South","White"
1940,70,"Middle","South","White"
1941,4,"Lower","South","White"
1942,70,"Working","South","White"
1944,52,"Working","South","White"
1945,37,"Middle","South","White"
1946,18,"Middle","South","White"
1947,60,"Working","South","White"
1948,45,"Working","South","White"
1952,22,"Working","South","White"
1953,40,"Middle","South","White"
1954,40,"Working","South","White"
1957,35,"Working","South","Black"
1958,45,"Middle","South","White"
1962,50,"Working","South","White"
1964,89,"Lower","South","White"
1965,55,"Lower","South","White"
1966,50,"Lower","South","White"
1968,40,"Working","South","White"
1969,20,"Working","South","White"
1970,60,"Middle","South","White"
1972,80,"Working","South","White"
1973,35,"Working","South","White"
1974,35,"Upper","South","Black"
1976,50,"Middle","South","White"
1980,84,"Middle","South","White"
1981,16,"Middle","South","White"
1986,60,"Working","South","Black"
1987,32,"Middle","South","White"
1993,33,"Working","South","Other"
1994,60,"Working","South","White"
2002,40,"Working","South","White"
2003,40,"Middle","South","White"
2004,40,"Middle","South","White"
2005,40,"Working","South","White"
2012,40,"Middle","West","White"
2014,46,"Working","West","White"
2015,40,"Upper","West","Black"
2016,25,"Middle","West","Hispanic"
2018,40,"Working","West","Hispanic"
2019,50,"Working","West","Hispanic"
2022,40,"Middle","West","Hispanic"
2023,43,"Working","West","White"
2025,35,"Working","West","White"
2026,24,"Working","West","White"
2027,16,"Lower","West","White"
2028,50,"Working","West","White"
2031,20,"Lower","West","White"
2032,50,"Working","West","White"
2033,10,"Working","West","White"
2034,40,"Working","West","White"
2035,38,"Working","West","White"
2037,40,"Working","West","White"
2038,38,"Working","West","Other"
2042,40,"Working","West","White"
2043,49,"Working","West","White"
2044,40,"Middle","West","White"
1,15,"Upper","New England","White"
2,30,"Middle","New England","White"
3,60,"Middle","New England","Hispanic"
10,40,"Working","Middle Atlantic","White"
12,20,"Working","New England","Black"
15,32,"Working","New England","Hispanic"
16,53,"Middle","New England","Black"
17,60,"Working","New England","Hispanic"
18,40,"Middle","Middle Atlantic","Black"
19,40,"Working","Middle Atlantic","Hispanic"
22,12,"Upper","Middle Atlantic","Hispanic"
23,40,"Middle","Middle Atlantic","White"
24,40,"Working","Middle Atlantic","Other"
26,75,"Middle","Middle Atlantic","White"
27,40,"Middle","Middle Atlantic","White"
30,20,"Working","Middle Atlantic","White"
32,40,"Lower","Middle Atlantic","White"
34,40,"Working","Middle Atlantic","Other"
35,40,"Working","Middle Atlantic","White"
36,47,"Working","Middle Atlantic","White"
37,40,"Working","Middle Atlantic","White"
38,40,"Working","Middle Atlantic","Black"
39,30,"Middle","Middle Atlantic","Other"
40,40,"Working","Middle Atlantic","Black"
41,40,"Middle","Middle Atlantic","Other"
43,55,"Middle","Middle Atlantic","White"
44,60,"Upper","Middle Atlantic","White"
45,55,"Upper","Middle Atlantic","White"
48,40,"Upper","Middle Atlantic","White"
51,50,"Working","Middle Atlantic","White"
52,36,"Working","Middle Atlantic","Other"
54,45,"Middle","Middle Atlantic","Hispanic"
55,40,"Middle","Middle Atlantic","White"
57,36,"Working","Middle Atlantic","Hispanic"
63,60,"Working","Middle Atlantic","Other"
64,40,"Working","Middle Atlantic","Black"
67,40,"Working","Middle Atlantic","Black"
68,40,"Working","Middle Atlantic","Black"
69,35,"Middle","Middle Atlantic","White"
70,40,"Working","Middle Atlantic","White"
71,50,"Working","Middle Atlantic","Other"
73,27,"Middle","Middle Atlantic","White"
74,60,"Working","Middle Atlantic","White"
75,50,"Middle","Middle Atlantic","Hispanic"
77,21,"Middle","Middle Atlantic","White"
79,40,"Lower","Middle Atlantic","Hispanic"
80,8,"Working","Middle Atlantic","Hispanic"
82,40,"Working","Middle Atlantic","White"
83,55,"Middle","Middle Atlantic","White"
84,40,"Middle","Middle Atlantic","Other"
85,50,"Middle","Middle Atlantic","White"
86,40,"Working","Middle Atlantic","White"
88,40,"Working","Middle Atlantic","Black"
90,60,"Working","Middle Atlantic","Hispanic"
92,40,"Working","Middle Atlantic","Black"
93,7,"Lower","Middle Atlantic","Other"
96,15,"Working","Middle Atlantic","Hispanic"
97,50,"Middle","Middle Atlantic","White"
99,35,"Middle","Middle Atlantic","Other"
100,25,"Working","Middle Atlantic","White"
104,80,"Working","Middle Atlantic","Hispanic"
106,45,"Working","Middle Atlantic","Hispanic"
107,30,"Middle","Middle Atlantic","White"
110,47,"Middle","Middle Atlantic","White"
111,40,"Middle","Middle Atlantic","Black"
112,35,"Middle","Middle Atlantic","Black"
113,40,"Middle","Middle Atlantic","Other"
114,20,"Middle","New England","White"
115,46,"Middle","New England","White"
116,38,"Middle","New England","White"
118,40,"Middle","New England","White"
122,48,"Middle","West","Hispanic"
123,60,"Upper","West","White"
124,40,"Middle","West","Black"
126,33,"Working","West","Hispanic"
127,45,"Middle","West","White"
128,48,"Middle","West","Hispanic"
129,40,"Working","West","Hispanic"
130,32,"Working","West","Hispanic"
132,46,"Working","West","Hispanic"
134,40,"Working","West","Hispanic"
135,40,"Middle","West","Black"
136,86,"Working","West","Black"
139,40,"Middle","West","Other"
140,40,"Middle","West","Other"
141,25,"Working","West","Black"
142,5,"Working","West","Hispanic"
144,15,"Middle","West","Other"
148,40,"Middle","West","Hispanic"
149,40,"Working","West","Hispanic"
150,40,"Working","West","Hispanic"
151,30,"Working","West","Hispanic"
153,60,"Working","West","Hispanic"
154,40,"Lower","West","Hispanic"
155,24,"Lower","West","Hispanic"
159,41,"Working","West","Hispanic"
160,40,"Working","West","Hispanic"
162,45,"Middle","West","Hispanic"
163,40,"Working","West","Black"
164,60,"Upper","West","White"
165,40,"Lower","West","White"
168,40,"Middle","West","Hispanic"
169,20,"Middle","West","Hispanic"
170,43,"Middle","West","White"
172,20,"Lower","West","White"
176,57,"Middle","West","Hispanic"
177,16,"Upper","West","White"
179,40,"Middle","West","White"
180,50,"Working","West","Hispanic"
182,40,"Working","West","Hispanic"
183,60,"Working","West","Hispanic"
186,45,"Middle","West","White"
187,40,"Middle","West","White"
188,40,"Working","West","Hispanic"
189,40,"Middle","West","Other"
190,28,"Middle","West","Hispanic"
192,45,"Working","West","White"
194,50,"Middle","West","White"
198,60,"Working","West","Hispanic"
200,40,"Working","West","Hispanic"
201,8,"Middle","West","Hispanic"
202,30,"Middle","West","White"
205,45,"Working","West","Hispanic"
206,30,"Middle","West","Black"
207,40,"Middle","West","Other"
209,30,"Working","West","Hispanic"
210,89,"Working","West","White"
211,40,"Working","West","Hispanic"
212,56,"Lower","West","Hispanic"
213,40,"Working","West","Black"
215,36,"Middle","West","White"
216,45,"Middle","West","White"
219,20,"Working","West","Hispanic"
221,40,"Working","West","Hispanic"
224,24,"Working","Midwest","Hispanic"
225,18,"Middle","Midwest","White"
226,55,"Working","Midwest","White"
229,40,"Working","Midwest","Hispanic"
231,45,"Middle","Midwest","White"
234,32,"Upper","Midwest","Black"
235,30,"Middle","Midwest","Black"
237,35,"Middle","Midwest","Black"
238,50,"Working","Midwest","Hispanic"
241,65,"Middle","Midwest","White"
242,50,"Upper","Midwest","White"
244,55,"Upper","Midwest","White"
247,30,"Working","Midwest","Hispanic"
249,40,"Working","Midwest","Hispanic"
250,40,"Working","Midwest","Hispanic"
251,24,"Middle","Midwest","White"
253,40,"Working","Midwest","Black"
254,60,"Working","Midwest","Hispanic"
255,40,"Working","Midwest","Hispanic"
257,40,"Lower","Midwest","Black"
258,38,"Working","Midwest","Hispanic"
262,46,"Middle","Midwest","White"
264,35,"Middle","Midwest","White"
266,60,"Middle","Midwest","White"
270,40,"Middle","Midwest","White"
271,40,"Working","Midwest","White"
272,45,"Working","Midwest","White"
273,49,"Middle","Midwest","White"
278,55,"Middle","South","White"
279,40,"Middle","South","White"
280,60,"Middle","South","White"
282,70,"Middle","South","White"
283,89,"Working","South","White"
285,40,"Middle","South","White"
286,40,"Middle","South","White"
287,16,"Working","South","White"
289,40,"Middle","South","Black"
290,50,"Working","South","Hispanic"
291,42,"Working","South","Black"
295,70,"Middle","South","White"
296,45,"Working","South","Black"
298,10,"Working","South","White"
299,40,"Middle","South","White"
300,32,"Middle","South","White"
301,46,"Working","South","White"
304,44,"Middle","South","White"
305,40,"Middle","South","White"
307,60,"Middle","South","White"
310,40,"Working","South","Black"
311,39,"Middle","South","White"
313,40,"Upper","South","White"
314,45,"Middle","South","White"
315,40,"Middle","South","White"
316,25,"Middle","South","White"
318,35,"Working","South","Hispanic"
319,55,"Middle","South","Black"
320,40,"Lower","South","Black"
322,40,"Working","South","Black"
323,40,"Working","South","White"
324,60,"Working","South","Hispanic"
327,38,"Working","New England","Black"
328,85,"Upper","New England","White"
329,50,"Middle","New England","White"
330,8,"Middle","New England","White"
331,40,"Middle","New England","White"
332,72,"Middle","New England","White"
335,48,"Working","New England","White"
338,50,"Middle","New England","White"
340,25,"Middle","New England","White"
341,20,"Upper","New England","White"
344,40,"Working","New England","White"
346,30,"Working","New England","White"
347,55,"Middle","New England","Hispanic"
349,34,"Working","New England","White"
350,40,"Working","New England","Other"
351,32,"Working","New England","White"
354,50,"Middle","New England","White"
355,41,"Working","New England","White"
357,20,"Middle","New England","White"
358,37,"Middle","New England","White"
359,60,"Middle","New England","White"
364,40,"Working","New England","Hispanic"
368,64,"Working","New England","White"
369,50,"Working","New England","White"
374,60,"Working","New England","White"
375,40,"Working","New England","White"
377,45,"Middle","West","White"
378,5,"Middle","West","White"
379,20,"Middle","West","Other"
380,44,"Middle","West","White"
381,45,"Middle","West","Other"
383,30,"Middle","West","Other"
385,40,"Middle","West","White"
388,38,"Working","West","Hispanic"
392,40,"Middle","West","Black"
393,40,"Middle","West","White"
394,32,"Middle","West","White"
395,60,"Working","West","Hispanic"
396,45,"Working","West","Hispanic"
397,42,"Working","West","Other"
398,25,"Working","West","Black"
400,50,"Upper","West","White"
401,55,"Middle","West","White"
402,45,"Working","West","Other"
405,40,"Upper","West","Hispanic"
408,50,"Middle","West","White"
411,20,"Working","West","Hispanic"
412,50,"Middle","West","White"
413,12,"Middle","West","White"
414,32,"Working","West","White"
416,16,"Working","West","White"
418,9,"Working","West","White"
419,27,"Working","South","Black"
420,40,"Working","South","Black"
421,40,"Middle","South","White"
423,33,"Working","South","White"
424,60,"Middle","South","White"
425,70,"Working","South","Black"
428,40,"Working","South","White"
429,50,"Upper","South","White"
432,45,"Middle","South","White"
434,65,"Working","South","White"
435,50,"Middle","South","White"
436,80,"Middle","South","Hispanic"
437,55,"Middle","South","White"
443,40,"Working","South","Black"
444,40,"Working","South","Black"
445,45,"Working","South","Hispanic"
446,50,"Middle","South","White"
447,40,"Working","South","Black"
448,35,"Working","South","White"
451,40,"Middle","South","White"
452,40,"Working","South","Black"
453,40,"Middle","South","White"
454,40,"Middle","South","White"
455,38,"Working","South","White"
457,12,"Working","South","White"
458,40,"Working","South","Hispanic"
459,40,"Middle","Middle Atlantic","Other"
460,15,"Middle","Middle Atlantic","White"
461,55,"Middle","Middle Atlantic","White"
463,41,"Middle","Middle Atlantic","White"
464,45,"Middle","Middle Atlantic","White"
466,40,"Middle","Middle Atlantic","White"
467,60,"Middle","Middle Atlantic","White"
468,40,"Working","Middle Atlantic","Other"
469,55,"Working","Middle Atlantic","White"
470,40,"Middle","Middle Atlantic","Other"
472,50,"Working","Middle Atlantic","Black"
473,16,"Lower","Middle Atlantic","Black"
474,38,"Working","Middle Atlantic","Black"
476,20,"Lower","Middle Atlantic","Black"
477,12,"Middle","Middle Atlantic","White"
478,42,"Working","Middle Atlantic","White"
479,18,"Lower","Middle Atlantic","White"
480,45,"Working","Middle Atlantic","White"
481,35,"Middle","Middle Atlantic","White"
483,40,"Working","Middle Atlantic","Hispanic"
487,30,"Upper","South","White"
488,40,"Working","South","Black"
489,40,"Working","South","Black"
490,48,"Middle","South","White"
492,40,"Middle","South","Black"
495,60,"Middle","South","White"
496,80,"Working","South","White"
